Id,Label,Text
5.12091E+17,Positive,@DjMeat5z let's get it big bro.. Keep working 💯🙌
5.11694E+17,Neutral,@JackDail was it taken on snapchat?😂
5.11892E+17,Neutral,#your4music Justin Timberlake Like I love you #your4music Justin Timberlake Like I love #your4music Justin Timberlake Like I love you 😂😂😂😂😂😂
5.12775E+17,Positive,RT @Smoochessssss: THE REAL MVP 🏆❗️🐱💦👅😍 http://t.co/jCpB7xbdYI
5.1334E+17,Negative,Driving school this early😕
5.13769E+17,Neutral,"RT @Kat1sss: Listen to""baby name"" @ant_parker29 http://t.co/zHbXShVreC #sponsored by @indienationapp  ♩❗️"
5.15122E+17,Positive,RT @Sexualgif: Best thing I've read 👌 http://t.co/FzMYqFpK1I
5.15131E+17,Neutral,@Elitraxmm home 🏨
5.1405E+17,Positive,Good Luck today girlfriend @iM_ViDABOO 😘
5.131E+17,Neutral,"I MISS YOU, but I'm not going to text you first because I wanna see if you miss me more💜💜"
5.14168E+17,Positive,RT @AustinMahone: Having a little fun before bed 😌 https://t.co/HIp40bvFVO
5.11624E+17,Neutral,"RT @thats0jack: NEW VIDEO: ""BLEACHING MY HAIR?! (ASK JACK)"" - https://t.co/p4P2rSdmjB CHECK IT OUT👽

MAKE SURE TO THUMBS UP &amp; RT!!"
5.1334E+17,Positive,@tbiamonte_ that's wicked funny but I felt bad laughing if it was like serious 😂😂
5.11665E+17,Negative,"I miss you 
😢@ayyyedrianna"
5.12008E+17,Neutral,@alyssapappan_ bruh were they at😂😂
5.1445E+17,Negative,Just give me a reason bitch 😒
5.11936E+17,Neutral,"🐒🐒🐒🐒🐒🐒🐒

baby cakes @JaiBrooks1 
if you see this follow me 
just take a second 
i love you with all my soul 💘

🐒🐒🐒🐒🐒🐒🐒 14"
5.12125E+17,Negative,This pain is seriously unbearable 😩😕😔 I can't.
5.13844E+17,Negative,Bae Got To Many Cloths!!!😝
5.14391E+17,Negative,"RT @UncleBantzz: “@PrincessLola_ox: My heart is crying rn http://t.co/dA1Pa6TqYn”

Sorry for your loss💀"
5.12409E+17,Positive,"Niggas That Take Care Of Their Child/Children 🙏🙏 Like If You Made It Mistake Or Not &amp; Stepping Up To The Plate , You The Real MVP"
5.12035E+17,Negative,RT @BdcGorgeous: People think just cause my booty jiggly I'm fucking. Nooooo🙅😂
5.13543E+17,Positive,Goodnight guys your fav loves you and I do too 😴
5.11664E+17,Negative,RT @____Daniiii: Wtf Is Love? 😳
5.13511E+17,Neutral,"Wait , what was that last message ? 😂😂😂  lmao"
5.14224E+17,Positive,RT @xMostDOPE: When you get that one text message ... 😍😏😜😘🙊💬 http://t.co/ODCEAElvc9
5.13418E+17,Negative,RT @AustinMahone: I GOT SLIMED!! 😆 #KCAMexico http://t.co/WAsUrGc9VJ
5.13525E+17,Negative,Sorry guys.  I want to be watching the boys perform but no wifi 😒😒😒😒
5.12576E+17,Neutral,"RT @JuicyMfJuice: I want somebody to myself 💏 NO Hoes , Sidelines Or Groupies . . . 🔐 Just Us 💍"
5.12677E+17,Neutral,I got lightheaded in my previous class 👀
5.12059E+17,Negative,@princessnicahhi @treknow I can't see nothing girl 😩😭
5.12367E+17,Neutral,I don't know weather to update to iOS 8 😐⁉️
5.13575E+17,Neutral,RT @CatPornx: Someone has seen some crazy things 😂 . http://t.co/wb2R3OL3ZM
5.13258E+17,Negative,@dxnielsmith well...sometimes...😅😅 http://t.co/UqrIWSwgaI
5.14449E+17,Positive,RT @KBjR510: U can get it 😍😍 RT @d_lac: Great job RT “@HoneyyDip__: #TransformationTuesday #StillAWorkInProgress 😁 http://t.co/bR4ONJ3Gyn”
5.14194E+17,Negative,I was supposed to be productive today 😩 (I just woke up from a nap)
5.14063E+17,Negative,But I will kill a bitch!! So don't try me😡🔪
5.14602E+17,Negative,That's ugly. 😴
5.1374E+17,Positive,i got me a country boy yall.👏👏
5.14583E+17,Negative,RT @xox_laniii: I just want a pair of roshes so bad 😩
5.12278E+17,Neutral,The fault in our stars is out on dvd 😭
5.14931E+17,Negative,I woke up ate &amp; now I feel so sick 😭
5.14642E+17,Negative,So weird yo😂
5.14201E+17,Positive,They the famous version of us cause I love them too 😂 RT @_JCouture8: I love me some Keri Hilson and Ciara 💕😭😍😍
5.12793E+17,Negative,@_EverlastingD 😴😴 y'all wildn
5.12631E+17,Positive,MAY WHITE CROW NA 😂😂
5.12611E+17,Neutral,"you are special ☺
you are loved 💕
a perfect reflection
of heaven above 👼
×××××
follow me please?
i love you james mcvey
@TheVampsJames
9,889"
5.1188E+17,Neutral,"RT @flywlessxo: @justinsbelieb16  I'm so close to my goal please pick me🙏 53
#EMABiggestFansJustinBieber"
5.11496E+17,Positive,@farahazizi am doing both 😂😘
5.14796E+17,Positive,RT @AustinMahone: #SecretMusicVideo TOMORROW ON @Vevo!!!🚨🚨🚨 http://t.co/EKYEiuUOgk
5.11984E+17,Positive,RT @Official_JaNina: I love her... Even when she kicks my butt! 👊In the end it's all gonna pay off... 💪 @qflex_4life… http://t.co/nOHOVfCqkI
5.14591E+17,Positive,RT @drewkloter: “@TweetLikeAGirI: NICHOLAS SPARKS ALWAYS PLAYING WITH MY FEELINGS 😍😍 http://t.co/bJ9HFqapwV” I have to see this
5.12352E+17,Positive,Y'all hell though😂
5.13147E+17,Positive,@Raveereynolds hehe i know i love you too😋
5.14161E+17,Negative,When I need to cry 😢 http://t.co/NgVEWo821C
5.12817E+17,Positive,@acidgaf i adore you babe. 😘 you're so fucking pretty dear~
5.1492E+17,Positive,"“@JaredEvan: New record, first visual off of Boom Bap &amp; Blues 2 next week. Who's ready?” 😍🙋🙋🙋"
5.11631E+17,Positive,@James_Yammouni #MadeInAus YOU SHOULD FOLLOW ME CAUSE I LOVE YOU  #MadeInAus #MadeInAus #MadeInAus 💖💜❤️
5.12841E+17,Positive,@Jessica_Bwow you make me so happy I can't explain. I love you more and more every second of the day 💛❤️💛xxxxxxxxxxxzzxxx
5.14963E+17,Positive,4 day weekend😍😍
5.13782E+17,Neutral,"Hahaha“@TheThotSnatcher: Rihanna, Kim Kardashian, Meagan Good and Gabrielle Union leaked pictures had me like 😂😂 http://t.co/wHeJgPr3ql”"
5.1425E+17,Neutral,RT @camerondallas: Tonight is going to be 🔥
5.11888E+17,Negative,RT @xoxolissyy: I'm the one that's gon hold you down🔐
5.14756E+17,Negative,9 hours of sleep isn't enough 😒
5.14831E+17,Neutral,I'm kind of sad. I love Amber Rose and Seb is sooo cute. Wiz is kind of a lame but I'm sad they won't be together for the baby 😔
5.12312E+17,Negative,RT @_HelloMeKitty: - im hungryyyyyy! 😫
5.13694E+17,Positive,i only want a day to hang out with the bruh 😔
5.13544E+17,Positive,RT @MezaLaredoGirls: 11:11 @AMezaboy loveyou morrilo sergio😂
5.11899E+17,Positive,Die Kombi find ich genial! 😍 Catrice 410 Pool Party at night und Catrice 41 two million Dollar Baby… http://t.co/NdujdlANMK
5.14053E+17,Positive,This Ain't A Championship Fight I Been The Greatest 😝👊
5.14927E+17,Neutral,There's always a time when females have to dress up and get pretty but yet again they aint goin nowhere  💇💅👠👗👜🎀💄💋💍💎🌹
5.11713E+17,Positive,"🌿 ziallmoonshine 🌿
I like your @"
5.13076E+17,Positive,hi @WillowShields can you please follow @Ambrenator? she loves you so much. 🙈💕174
5.13912E+17,Neutral,oomf was relationship goals 😂
5.12571E+17,Positive,It's time the kid got free💖 http://t.co/J1sDvbiqf7
5.14458E+17,Negative,"RT @MookDaniels: @BO55AVELLI Yall really went in, no lie I was stunned like 😧"
5.13125E+17,Negative,FUCK THIS WHOLE DAY ! 😡
5.12137E+17,Negative,RT @princesstheena: i'm not gonna get any sleep tonight 😿
5.12769E+17,Positive,"KathNiel and JaDine National Friendship Day 👍👏👌

September 19, 2014 💛💙💜 

Its a memorable day ☺😌😊"
5.14226E+17,Positive,@NiallOfficial Even though everybody says that all the time I want to say I love you. I am passionate about every little detail of you 💛91
5.11884E+17,Positive,@ivan8962 never have never will 😈😎 *knock on wood*
5.15002E+17,Negative,I'm not working homecoming week 😕
5.13193E+17,Positive,@JoshDevineDrums hiii josh! itd be so amazing if ya made me happy and followed me! i love you lots! 💕 x19
5.14526E+17,Negative,Nigga spent over $80 on gamecube shit... 😂😂.
5.11914E+17,Neutral,@Abarry10 cheese and ham salad 😋
5.12407E+17,Positive,“@Asiawhiteee: 42 FREAKING DAYS TO I SEE THE LOVES OF MY LIFE IN CONCERT😭😍 @fowler_aly”YESSS OMG
5.13213E+17,Positive,“@Cee_Armel: @marley_mcfly studio soon bro”🙌🙌🙌🙌
5.14761E+17,Positive,@lyciafaith This Video is so random I just can't😂😂
5.15052E+17,Positive,Just took some 4am nudes 🍆💦😋😎
5.14335E+17,Positive,@ygent_official happy birthday Lee Hi 👏💕
5.12818E+17,Positive,RT @casey_owens21: Proud Pirate alum! 💀☝️ way to take care of business!
5.13183E+17,Positive,"🌸 @KathCim   🌸
if u see this could u
please follow me,
i would be so happy
i love you so much 💘9"
5.11597E+17,Negative,highly annoyed i cant talk to hannah 😳😠
5.14109E+17,Positive,RT @FutbolLife: Respect 👏👏 http://t.co/EnfCmDvaCL
5.12749E+17,Negative,RT @Luccixo: When somebody tryna feed you bullshit ass lies 😴 http://t.co/7yafCo4iKe
5.14944E+17,Negative,@LeslieSolis_  snaps have me like 😳👀
5.14497E+17,Neutral,"On a massive downer tonight, don't even know why, need to pull myself together 😒🔫"
5.12101E+17,Negative,@BaileyDethlefs peasant?  I'm sorry are you talking down to me? 😂 funny that you were criticizing someone's maturity...
5.11432E+17,Positive,RT @ohteenquotes: This would be such a cool date 😍 http://t.co/dazPcKJdvw
5.13609E+17,Neutral,"please fredo i beg, don't ignore my dream i love you so much 🍀😭😭 @alfredoflores http://t.co/MCxS1fSgjA x99"
5.12798E+17,Positive,@marissak_xo Bestfriends and sisters 👯👯❤️❤️ forever love you bby !!
5.14873E+17,Positive,My hairstyle fa my birthday gonna be dope af yo ! 💇💁
5.13609E+17,Negative,"[E] Unfair treatment is discrimination, 
#NoToSofitelDay70 👎 
#BoycottSofitelPHDay70 👎  #TheBibleIsNotFiction SupportA2660"
5.11538E+17,Positive,Hii @Harry_Styles You mean WORLD to me🌍 you're cute and adorable person 🆗PLEASE FOLLOW ME🆗I love you 💕  x241
5.13474E+17,Neutral,RT @UNTD_Co: Girl you can call my phone at 4 in the morning 🎤😩
5.1484E+17,Negative,@mikeeshy they will believe anything 😂
5.13203E+17,Neutral,Thumbs down 👎 #Lovely
5.11965E+17,Negative,"Lew has rugby 5 days a week,im so bored on those 5 days😣😓"
5.14596E+17,Neutral,lol damn 😳🙊
5.13893E+17,Positive,Why am I just now fully watching the Harry Potter movies? 👌😍
5.11526E+17,Negative,@ReeseMoneySG @aangelikaxo @DayanaRoitman @melisakorkutxo LOOOOL dfkmm ali😂🙈 u snapped
5.14094E+17,Positive,RT @IrieDreadlocks: Ray Rice got women all over the world READY 😂😂😂 http://t.co/I826ocodOU
5.14138E+17,Negative,@AustinMahone DON'T IGNORE ME PLEASE... I love you😭♡
5.12774E+17,Positive,"""@Pdat_Shine: Spaghetti nd Garlic Bread 😋😋""sharing ?"
5.12766E+17,Positive,467 words. aka beer break 🍺
5.13114E+17,Neutral,@JustinBute you favorited a tweet from two years ago 😂🙈
5.12433E+17,Neutral,RT @kammmiii_: Thanks iOS8 for deleting my photos 😅
5.13015E+17,Negative,I am so pale 😫
5.11927E+17,Positive,@thebottlemen @EASPORTSFIFA WOAH! Congratulations! 😁👏👏
5.12394E+17,Negative,Bitch😾
5.13689E+17,Negative,@Pufarela cause I'm liable of hurting feelings 😁
5.11966E+17,Positive,my kitties are healthy 😺😺😺😺
5.11733E+17,Neutral,@deennaaee_ you're hella far behind😂
5.12918E+17,Negative,@xnafizale i miss you !!!😭
5.12378E+17,Neutral,@King__joe_ how so 😂
5.13862E+17,Positive,"RT @ImAOreo__: @TeAnnaCaswell  &gt; Awww 😎😛 , An Lls Its About These 4White Boys Who's Looking For Another Little Boys Dead Body Who's The Sam…"
5.11977E+17,Negative,Jade left me all alone😭 http://t.co/tykkTUjZox
5.1461E+17,Negative,need something in my system like NOW😡😡😡😡😡
5.12653E+17,Neutral,RT @GB_FollowBack: 🔥  Retweet if you Follow Back 🔥
5.11883E+17,Negative,"RT @WifiOverHoes: idgaf who dont like me 💁 , bitch i like me 😆"
5.11697E+17,Neutral,RT @Stephpacheco: Study buddy @SillyassGagaboy  👯
5.11751E+17,Neutral,@paigevictoriaa_ 😂 I did drive today actually.
5.1316E+17,Negative,Went to Broncos Steakhouse in Manix...Im never going back there again after that meal 😖
5.14962E+17,Negative,RT @TropicalViibes: I hate when people stare at me like 😐 hello 👋😂 tf you looking at
5.13358E+17,Positive,RT @tribe_warrior: Alright warriors we have a new tradition!! Debbie the 🐬 will be at every game. She will be supporting every theme too!!
5.12956E+17,Positive,RT @danielnadine: She looks so fricking hot here help! 😍👏💗 http://t.co/fv5QbstLpL
5.13321E+17,Negative,RT @RayRaysWhine_: Take me back to the summer holidays 😣
5.12028E+17,Positive,RT @BethanyMota: Had so much fun last night! What a surreal moment 💃✨ thank you all for the amazing support! Tonight… http://t.co/0GDuGdh9H1
5.13204E+17,Positive,"( #21 )  Aw, you're beautiful babe ⚡
I ship you with Calum!"
5.1243E+17,Positive,Finally gaining weight and getting fit enough for my expectations 💪
5.11942E+17,Negative,Might have to visit Urbana this weekend 😁
5.15108E+17,Positive,Good Morning! 🙌 http://t.co/MAIO6FQl92
5.12435E+17,Positive,@courtneyshawty hahah I'll letcha know tomorrow!!!! 😊
5.11706E+17,Negative,"RT @SMACKHighCT: Lyman Hall: Where the freshmen think there little ""gang"" runs shit but yet they're all pussies.. &amp; no one cares bout em 😂"
5.12792E+17,Positive,I love my team #2Liive 😁😁😁😁😁
5.11501E+17,Negative,RT @GotMy3Stripes: I Think I Got This Girl In Trouble By Her Gf 😮😂
5.12063E+17,Negative,@SkyeAysia why out of everybody he going go on ya twitter and pick you? 😭
5.14515E+17,Neutral,"RT @5SOS: we wrote a newsletter ! signup if you havent already, gonna be sending it out in the next few days 😁🙈🎸 http://t.co/9rwM3n8Dyk"
5.11633E+17,Positive,RT @Ashley_Spanos21: Had an amazing birthday with this girl I love you best friend😘😌🎈🎉 http://t.co/yUcMKGdnhj
5.14219E+17,Neutral,"I only use his mouth , I guess that make me a user 😜🙊"
5.1502E+17,Neutral,@Ev_Executive yea it got me a Spanish bae 😬
5.13712E+17,Positive,@__mirahhh hey sexy 😩😍😍😍😍😍😍😍😍😍😍
5.12425E+17,Positive,"RT @TheKaranBrar: Thug life on the Jessie Set with Connie 😂
http://t.co/dx21VcREgQ http://t.co/TvX5oX0oZf"
5.13713E+17,Negative,“@TheFunnyVine: When somebody ask if you crazy😩😩😩😩 https://t.co/fvIVVzDiLg” when somebody asks if @jordantehman is weak...
5.13144E+17,Positive,“@OhMy_ItsLiahh: @MyyJewell from him 👀😊”yep
5.13126E+17,Neutral,"@Zamnnbree_ @canxdixce 👏👏👏 if I wanted serious I would've agreed , so I see your point"
5.13605E+17,Negative,everything ain't alright so quit acting like it is ... I swear I'm good though ✊
5.11894E+17,Positive,RT @Lxxmarie: I just want to eat &amp; smell everything pumpkin #ilovefall 😬🍂🌾🍁🌰🍷
5.13719E+17,Negative,Raven is stuck with me for the whole week lol 👌
5.13859E+17,Neutral,"RT @clusterposts: Looking for my bae, with my 👀🔭👧 http://t.co/p1X9tWnAJl"
5.14053E+17,Positive,Happy Birthday! 😊 @aeirich11
5.13664E+17,Positive,"With my babies before yesterday's masked party, who are we? 🎭🎉💗
#maskedparty #costume… http://t.co/MUGr07Nr6r"
5.12024E+17,Positive,@0402____ want me to put up them screen shots ? 😂
5.14071E+17,Positive,@MickieGama @arianadominique @hotwata chill it might happen sooner then you think 👀
5.13142E+17,Negative,"@sawessst_ they put this laser on my teeth it burnt my gums, my teeth are so bridle amD in pain and I can only eat white things 😄😄"
5.11651E+17,Neutral,RT @ddlovato: I won't wear costumes during M&amp;G now relax pleeeease 😳
5.14159E+17,Negative,School tomorrow and its only Tuesday 😩⚓
5.12242E+17,Negative,RT @FreakingTrue: rt if you miss someone 👼😔 http://t.co/WoxPZMiNyN
5.12614E+17,Positive,@Wolfyiy happy birthday dude miss you 😊
5.13955E+17,Neutral,"✈️💫✈️ @ArianaGrande   my heros, my love , my everything..  can you please follow me?  I need that &amp; you please, love you 💕  ✈️💫✈️  x468"
5.14448E+17,Negative,I'm always hungry😤
5.14128E+17,Negative,"You Fat n wear a corset around ya waist 👀😂😂 .. My nigga u ain't fooling me , how ya legs/arms big but ya waist line a 0 😑"
5.12053E+17,Negative,RT @WeLoveRobDyrdek: damnnn gave her the Mike Tyson 😂😂 http://t.co/IzZoqXh026
5.14449E+17,Negative,I wish I had a car I don't wanna walk home😭
5.13416E+17,Negative,"Saturday, why you gotta be so boring 😩"
5.14998E+17,Positive,Happy Birthday to my bby😩😻😻😻😛❤️❤️ @OMFGITSOSCAR http://t.co/uovnailVap
5.12566E+17,Negative,"Can't fall back asleep , so whatever 😴"
5.12101E+17,Positive,"""@such_ahbaddie: I want this😍😁 http://t.co/mzvWlZH4oy""Thats Cute"
5.14452E+17,Positive,As long as I got people to support me I'm go be good 👌
5.1241E+17,Positive,@Abby_Scott35 I LOVE ONE TREE HILL!😍😍😍😍
5.13259E+17,Negative,I would really 😡👊💥💥💥💥💥
5.15056E+17,Neutral,@_laylamohamed 😊 poor little thing hai :(
5.14186E+17,Positive,"happy equinox beautiful friends ✨ #mauiliving #touchtheearth cooperyayas #equinox #byesummer @ Maui,… http://t.co/PCHq4pLCFP"
5.12466E+17,Neutral,RT @WORIDSTARHlPHOP: When horses become pro wrestlers 😂http://t.co/n8vO5BYeOZ
5.13161E+17,Neutral,"RT @FightCIubs: LMFAO BRUH, NIGGAS TAKE AN L FOR THIS ONE 😂😂😩 https://t.co/Fie8GUSzpy"
5.11575E+17,Positive,"@_ambeeezyy I know , we had a great talk I learned a lot about you 😂"
5.1354E+17,Negative,RT @Ablock_Dre: Late night riding why dz niggaz hiding 😐
5.13785E+17,Neutral,lol. me &amp; @kennahunter_3 can guess exactly who eachother is tweeting about 😂
5.12003E+17,Positive,Happy birthday. 😘😘😘😘😘 @URKELtheNERD
5.14158E+17,Neutral,I got a shot 💉
5.1336E+17,Negative,@enrique305 less than a month until I see you! 😭😭😭
5.1279E+17,Negative,@lifeinthewoods_ bruh watever I'm done with u 😒😒
5.14191E+17,Positive,“@_Alexandro10: @RhyBants Thankyou Ms Banton 👊😊❤️” 😁
5.13464E+17,Negative,RT @BillyBoiMoney: A fat ass🍑 don't make you cute ‼️
5.11539E+17,Neutral,Haha I've been knocked out this whole lecture 😕
5.14054E+17,Positive,NO HANGOVER what a start to my birthday! Now To start this party😎🍻🍺🍷🍹🍸🍻🍺🍸🍹🍹
5.14461E+17,Neutral,RT @twerkhalil: 🍕🍕🍕🍕@JacobWhitesides #jacobcometoitaly if you love pizza #pizzaforjacob
5.13063E+17,Positive,RT @xpaigemcphee: I love @chaarrr__ tons 😁😘
5.1177E+17,Neutral,"🌚@Real_Liam_Payne🌚

🌍Do u know how big's an ocean?🌍
😊My daughter's smile would be bigger if u followed her!😊

😢Follow @itslouishugs😢

x10887"
5.14189E+17,Neutral,"All these fine ass boys following me on twitter , but probably live far ass hell 😒😂😩"
5.11863E+17,Positive,"RT @itsbinkybee: I will never not giggle at ""This is a Piccadilly line service to Cockfosters"" 😂🚊🇬🇧"
5.11972E+17,Neutral,Salty they don't got S'mores no more 😒
5.11929E+17,Positive,@sb_rhodes2 your welcome! Hope it's good😃
5.13049E+17,Negative,"RT @KillaLordDee: Don't say ""forever💍"" then give up💔 on me😩"
5.12802E+17,Neutral,"""@QueenCoriell: Holy shit http://t.co/rpGSd3bAuH"" 😭😍😭😍😭😍"
5.13178E+17,Positive,Excited for tomorrow 😁
5.14189E+17,Neutral,bruh i need me a white boy 😍👌
5.13474E+17,Negative,I hate being boredd😑
5.1249E+17,Neutral,“@_LowkeyAssPURP: @ShaeGotti fb ? 👣”- Just Followed You Back Thanks Boo 😚
5.12631E+17,Neutral,@shanncart pin me or something🙅
5.12223E+17,Positive,I swear if my teacher doesn't show up for this class I will be the happiest person ever🙌😭 ima take my ass home and go back to sleep!😴😴
5.12308E+17,Positive,Updating To #iOS8 🙌😜
5.144E+17,Positive,Happy birthday to my love @GABthatass 😙 #cherishthemems have a fantastic day!
5.11832E+17,Positive,"RT @EXCLUSIVEANT: Dear Future Girlfriend....
    You Will Be Spoiled💍💙💯 http://t.co/95Cqqf7578"
5.13294E+17,Neutral,RT @galaxyjhjh: tao pushed kris to the camera when kris started to sing 😂 http://t.co/P43KbRvgxE
5.13483E+17,Positive,“@2017SeniorProbs: October through December are the best months of the year 🎃🏈🍂⛄🎄🎅🎁”
5.13716E+17,Neutral,RT @Lil_Dukeee: @_EasyTyy shit Real 🙌💯👀
5.12856E+17,Positive,Grab on that ass late night 🍑😘🙌
5.14687E+17,Neutral,@asdfghjklElves good😊😊💕💕 did i miss anything while i was away 😜
5.14817E+17,Positive,"i hope you're well :)
if you happen to see this,
can you please follow me? 
it would make me sooo happy!

@Maah_Dias 😘 x341"
5.13724E+17,Positive,RT @kd_made: Church or no church I still love god 🙏💯
5.14683E+17,Positive,My timing is impeccable today 👌
5.11831E+17,Neutral,Raining in Thailand. Sat on the roof with Ellen eating Thai pot noodle cost 30p cos we so skint 😢
5.12764E+17,Positive,"PISCES ♓: You will be still talking about it HAHAHA, but you will get a FREE doughnut."
5.13092E+17,Positive,With my little baby 💘 ily chichi 💗 http://t.co/N6gF7PTsY6
5.1278E+17,Negative,RT @RollMyMary_xXx: “@BadGalNia_: I get emotional so easily .” 😔
5.13869E+17,Positive,Bae bought me fries 😍❤️🍟🍟
5.15142E+17,Negative,RT @Real_Liam_Payne: What the hell do eggs even mean lol I'm just trying my best to follow everyone😕
5.11669E+17,Negative,RT @FunnyPicsDepot: THE ACCURACY 😭👌 http://t.co/Che4wbNBfC
5.14433E+17,Negative,After today's reunion I proper miss lourdes😔😔
5.1276E+17,Neutral,It will be funny if I have a small pain that I don't think is that serious and it ends up being serious as fuck and I just randomly die 😂😂
5.14955E+17,Positive,@lexi_erickson4 my two fav colors 😏💞
5.14395E+17,Positive,Today is officially autumn ❤️🙌🍂🍁🍃
5.13396E+17,Neutral,RT @Elli_Ora: @ritaora arriving at Heathrow airport today wearing her Adidas collection!👌🇬🇧 #ritaora #adidasOriginals #unstoppable http://t…
5.12541E+17,Positive,"RT @ahollisxo: wake n bake &amp; cafe, was worth waking up for 👌"
5.1152E+17,Negative,Wanna cry a river pls 😌
5.11977E+17,Positive,follow my best mate please😭@Ashton5SOS @pixieissocute
5.14904E+17,Positive,RT @CrawfordCollins: Just posted a new Vine! 😊 i'm following a ton of you guys that Like and Revine and then comment your Twitter! Thanks!…
5.11605E+17,Positive,Blessed that everyone in my family can throw down🍴💯🙌
5.12796E+17,Negative,🎀💛- so hurt that you moved schools but I miss you so much 😘
5.11712E+17,Neutral,@Am_Dopee @MikeFulbreezy I wasn't going to 😊
5.1386E+17,Positive,💜💜💜 Sunday night Football! Let's go Steelers!
5.13178E+17,Neutral,"💥💥💥💥💥💥💥💥💥💥💥💥💥💥

@camilacabello97 please follow

it would be the best day ever if you did 

💥💥💥💥💥💥💥💥💥💥💥💥💥💥13"
5.11473E+17,Negative,“@_yuungslim: @_shayyy_ you ugly”hater Gtf off my mentions ok 😋😋😘😘😘👋👋
5.14857E+17,Positive,@hjandmac they're so cute!🙊🙊🙊 xxx
5.12764E+17,Neutral,RT @luke_brooks: how I take all my photos 😏 http://t.co/fYyfglvdeZ
5.13044E+17,Neutral,RT @RatchetNerd: *Chicken Noodle Soup “@Bmore4life: Harlem Shake Days “RatchetNerd: Customized AF1 Lows. I still have these 😂😂😂😂😂😂 http://t…
5.14527E+17,Positive,@missarroyo359 mom wouldn't care if you came over. I meant Jason😂
5.14473E+17,Positive,RT @JavanOneal: 😂WolfTyla is bae😍😍😍😍 https://t.co/q1FegQdQgY
5.13733E+17,Negative,RT @damnimgood__: @xo_octavia suck my ass 😑
5.12771E+17,Positive,Red band society 😍 😍 😍
5.11873E+17,Positive,@thatjanedesigns thaankyaaa 😉😁😁😘
5.15099E+17,Positive,I wanna play with my team n my brothers damnn 😫😫💯💯
5.14734E+17,Positive,@mearahcarr_ lmfao that was forever ago 😂
5.1316E+17,Negative,Mom needs to learn the difference between Gatorade and Powerade! They're not the same! 😔😔
5.139E+17,Negative,I don't think they ready for it though 😂
5.11965E+17,Negative,She better go on 😂😂
5.14276E+17,Neutral,RT @TamaraJanelle: A bad bitch is expensive. 👠👜💅👗💳💰 A good woman is priceless. 💍💎💕🔐🔱
5.14298E+17,Negative,RT @eliusownz: Erica be puttin' the moves on bae. That ain't right. 😒
5.14906E+17,Positive,@lisa9982 @sebroche if i was rich then i would!! 👍
5.14886E+17,Negative,RT @NaturalBadAssss: “@Poodii_Tang: “@Lana_DelxNay: im fucking weakkkkk 😭😂 http://t.co/6zWHsgKHMl”moe I'm really loggin off  @NaturalBadAss…
5.13548E+17,Positive,RT @truegirInotes: dear future husband 😍❤💍 http://t.co/KXbN1pUrYH
5.11669E+17,Positive,@misterxclusive @BossManDelly @PhilipRogersJR how Phil look like lil Wayne that's crazy 😂😂
5.11613E+17,Neutral,RT @Circadin_: “@Trill_shaks: You can change the direction of the train by thinking about it 👏👏 http://t.co/aQLfcfAUjJ”mindfuck
5.14206E+17,Negative,@idcmorgan did you try turning it off then back on? 😊 -Apple's solution to everything
5.14853E+17,Neutral,"“@TamSmith22: I got tha gas ⛽ &amp; tha coke, i dont sell molly 💊 No more 🙅 @iLoveMakonnen5D”"
5.13871E+17,Positive,“@maaanderss: @Ctizzzzzle congrats big boy!” Thanks mandarella! 😭😍
5.14862E+17,Positive,Almost there 😍🙌
5.12638E+17,Positive,Yea that 🍑 growing  RT @CRiTiQUe_Sn0Wie: Earlier Before School ☺️ http://t.co/T0TTvs5lG2
5.1242E+17,Positive,@m_lively01 you too princess 👑❤️
5.14453E+17,Positive,@Makehette ITS DEFINITELY NOT YOUR SENSE OF HUMOR THAT'S ATTRACTIVE 😎
5.14983E+17,Negative,Gonna break down film. 😂
5.13862E+17,Positive,"👏Round Of Applause👏
Cus Shawty You Played Me Real Good 👌"
5.13808E+17,Positive,@moh_beh @AadamDHAhmed my man got a job at Debenhams yeahh!!?? 😂😂👊
5.15103E+17,Positive,RT @_ellawolf: Cos' this girl is floating. 😂✨ http://t.co/wBYF3VYlQ3
5.14272E+17,Negative,you seriously gotta trap to get anywhere around here 😩
5.11854E+17,Positive,I Miss Troye 😔😘
5.13475E+17,Neutral,👿 always on my back
5.13096E+17,Neutral,✋📖 “@ochocinco: TMZ be on everything...”
5.11527E+17,Positive,"RT @5SOS: USA &amp; MEXICO, you guys will finally be able to download the Amnesia EP from September 23 !! 😁😁 http://t.co/o9nRkZgr6h http://t.co…"
5.1483E+17,Positive,"Hi @NiallOfficial ღ

How was your day?
I know you have no clue about me,
but you keep me going every day
Pls follow me?
I love you💚🌞

12,507"
5.13684E+17,Positive,"If no one has told you this yet,💬💬💬💬💬Good morning☀️you are a beautiful, wonderful person.have an amazing day,don't forget to smile.😄"
5.12704E+17,Negative,I feel like shit. 😩
5.14571E+17,Neutral,Who Hiring ? 👀💰💸
5.14082E+17,Neutral,"'huge announcement' 
im very nervous right now✋"
5.1236E+17,Positive,RT @TrevorMoran: Dinner is served 💖🐱 http://t.co/NjpBoevhhK
5.14556E+17,Positive,It's my Birthday!! 🙈🎂
5.14293E+17,Positive,RT @dsimp35: Soulja Boy &amp; K Michelle got me dying over here 😂😂
